"LANDING_YEAR","AGENCY_CODE","MANAGEMENT_GROUP_CODE","COMPLEX","PACFIN_SPECIES_COMMON_NAME","PACFIN_SPECIES_CODE","NPS_LANDED_WEIGHT_MTONS","NPS_LANDED_WEIGHT_PPP","NPS_EXVESSEL_REVENUE","NPS_CONFIDENTIAL_FLAG","SPS_LANDED_WEIGHT_MTONS","SPS_LANDED_WEIGHT_PPP","SPS_EXVESSEL_REVENUE","SPS_CONFIDENTIAL_FLAG","CWA_LANDED_WEIGHT_MTONS","CWA_LANDED_WEIGHT_PPP","CWA_EXVESSEL_REVENUE","CWA_CONFIDENTIAL_FLAG","CLW_LANDED_WEIGHT_MTONS","CLW_LANDED_WEIGHT_PPP","CLW_EXVESSEL_REVENUE","CLW_CONFIDENTIAL_FLAG","WA5_LANDED_WEIGHT_MTONS","WA5_LANDED_WEIGHT_PPP","WA5_EXVESSEL_REVENUE","WA5_CONFIDENTIAL_FLAG","TOTAL_LANDED_WEIGHT_MTONS","TOTAL_LANDED_WEIGHT_PPP","TOTAL_EXVESSEL_REVENUE","TOTAL_CONFIDENTIAL_FLAG"
"2016","W","OTHR","STRG","WHITE STURGEON","WSTG",,,,"*",7,3.43,52780,"",,,,"*",8.5,3.56,66401,"",,,,"*",15.5,,119181,"*"
"2016","W","SAMN","....","CHINOOK SALMON","CHNK",359.8,3.74,2965616,"",629.9,3.24,4500426,"",384.3,3.48,2947626,"",486.2,3.38,3627006,"",24.6,.96,51807,"",1884.8,,14092481,""
"2016","W","SAMN","....","CHUM SALMON","CHUM",1247.9,.79,2187132,"",2294.4,.72,3659008,"",61.1,.52,70515,"",174.3,.5,190324,"",296.7,.86,562349,"",4074.4,,6669328,""
"2016","W","SAMN","....","COHO SALMON","COHO",356.8,1.87,1467969,"",490.4,2.01,2168298,"",284.7,1.88,1179407,"",15.8,1.63,56600,"",156,1.9,652863,"",1303.7,,5525137,""
"2016","W","SAMN","....","PINK SALMON","PINK",.1,1.95,596,"",,,,"*",,,,"*",,,,"",,,,"*",.1,,596,"*"
"2016","W","SAMN","....","SOCKEYE SALMON","SOCK",44.7,2.24,220916,"",13.9,2.44,74757,"",4.1,4.48,40501,"",6.3,2.26,31570,"",1.1,.73,1726,"",70.1,,369470,""
"2016","W","SAMN","....","STEELHEAD","STLH",11.8,2.11,55197,"",34.7,2.2,168294,"",102.6,2.48,561766,"",20,1.21,53614,"",,,,"*",169.1,,838871,"*"
"2016","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2016","W","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2016","W","SHLL","CLAM","GEODUCK","GDUK",254,12.28,6875235,"",1976.2,10.74,46794586,"",,,,"*",,,,"",192.5,10.58,4490995,"",2422.7,,58160816,"*"
"2016","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2016","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2016","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2016","W","SHLL","CLAM","SOFT-SHELLED CLAM","SCLM",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2016","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2016","W","SHLL","SCAL","OTHER SCALLOP","OSCL",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2016","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2016","W","SRMP","....","OTHER SHRIMP","OSRM",65.5,2.21,319157,"",.2,6.95,2565,"",,,,"*",,,,"",,,,"*",65.7,,321722,"*"
"2016","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",98.4,.54,116078,"",,,,"",5919.8,.62,8061730,"",,,,"*",,,,"",6018.2,,8177808,"*"
"2016","W","SRMP","....","SPOTTED PRAWN","SPRW",134.9,8.83,2625286,"",18.9,6.97,290637,"",17.8,3.09,120845,"",,,,"",2.5,8.19,45619,"",174.1,,3082387,""
"2016","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",183.3,,502645,"",395.5,,1699083,"",35945.5,,5561374,"",2543.8,,816437,"",34.8,,151823,"",39102.9,,8731362,""
"2017","W","CPEL","....","PACIFIC HERRING","PHRG",,,,"*",85.6,.37,69096,"",,,,"*",,,,"*",,,,"*",85.6,,69096,"*"
"2017","W","CPEL","WETF","CHUB MACKEREL","CMCK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","CPEL","WETF","JACK MACKEREL","JMCK",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","CPEL","WETF","UNSP. MACKEREL","UMCK",,,,"*",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2017","W","CRAB","....","DUNGENESS CRAB","DCRB",3917.8,4.37,37772359,"",488.3,4.37,4705579,"",6038.2,3.31,44028328,"",1640.6,3.07,11107856,"",400.9,4.27,3776467,"",12485.8,,101390589,""
"2017","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",15.9,.1,3413,"",,,,"",,,,"*",.4,.06,54,"",,,,"",16.3,,3467,"*"
"2017","W","GRND","FLAT","DOVER SOLE","DOVR",492.6,.44,482569,"",,,,"",5,.25,2763,"",.6,.34,419,"",,,,"*",498.2,,485751,"*"
"2017","W","GRND","FLAT","ENGLISH SOLE","EGLS",76.6,.36,61252,"",,,,"",,,,"*",,,,"",,,,"",76.6,,61252,"*"
"2017","W","GRND","FLAT","PETRALE SOLE","PTRL",345.9,1.1,841882,"",,,,"",33.7,.55,40960,"",.3,.75,469,"",,,,"*",379.9,,883311,"*"
"2017","W","GRND","FLAT","REX SOLE","REX",85.6,.34,64760,"",,,,"",,,,"*",,,,"*",,,,"",85.6,,64760,"*"
"2017","W","GRND","FLAT","ROCK SOLE","RSOL",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","FLAT","SAND SOLE","SSOL",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","FLAT","STARRY FLOUNDER","STRY",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","FLAT","UNSP. FLATFISH","UFLT",29.8,.31,20407,"",,,,"",,,,"*",,,,"*",,,,"",29.8,,20407,"*"
"2017","W","GRND","MGRN","BIG SKATE","BSKT",.9,.31,644,"",,,,"",,,,"*",.1,.16,26,"",,,,"",1,,670,"*"
"2017","W","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",,,,"",,,,"*",,,,"*",,,,"*",0,,0,"*"
"2017","W","GRND","MGRN","LONGNOSE SKATE","LSKT",66.8,.39,57105,"",,,,"",,,,"*",5.7,.27,3405,"",,,,"",72.5,,60510,"*"
"2017","W","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","MGRN","UNSP. SKATE","USKT",147.5,.38,122269,"",,,,"*",,,,"*",.1,.73,85,"",,,,"*",147.6,,122354,"*"
"2017","W","GRND","ROCK","AURORA ROCKFISH","ARRA",.8,.25,462,"",,,,"",.5,.27,298,"",.1,.59,79,"",,,,"",1.4,,839,""
"2017","W","GRND","ROCK","BOCACCIO","BCAC",4.7,.37,3804,"",,,,"",4.9,.17,1805,"",,,,"*",,,,"",9.6,,5609,"*"
"2017","W","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",.1,.64,159,"",,,,"",0,.55,7,"",0,.72,26,"",,,,"",.1,,192,""
"2017","W","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",.2,.9,415,"",,,,"",,,,"",,,,"",,,,"",.2,,415,""
"2017","W","GRND","ROCK","BLACKSPOTTED ROCKFISH","BSPR",.9,.48,916,"",,,,"",.4,.54,538,"",.8,.6,1103,"",,,,"",2.1,,2557,""
"2017","W","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",.2,.5,269,"",,,,"",,,,"*",,,,"",,,,"",.2,,269,"*"
"2017","W","GRND","ROCK","CANARY ROCKFISH","CNRY",10.8,.48,11389,"",,,,"",27.6,.22,13097,"",.9,.14,278,"",,,,"",39.3,,24764,""
"2017","W","GRND","ROCK","COPPER ROCKFISH","COPP",0,.62,25,"",,,,"",,,,"*",,,,"",,,,"",0,,25,"*"
"2017","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",4.4,.59,5679,"",,,,"",5.7,.23,2844,"",.4,.47,424,"",,,,"",10.5,,8947,""
"2017","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",.5,.32,364,"",,,,"",0,.3,20,"",0,.62,32,"",,,,"",.5,,416,""
"2017","W","GRND","ROCK","HARLEQUIN ROCKFISH","HLQN",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",.5,.7,792,"",,,,"",,,,"*",,,,"*",,,,"",.5,,792,"*"
"2017","W","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",.1,.38,108,"",,,,"",,,,"",,,,"*",,,,"",.1,,108,"*"
"2017","W","GRND","ROCK","NOR. UNSP. SLOPE ROCKFISH","NUSP",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","NOR. UNSP. NEAR-SHORE ROCKFISH","NUSR",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",7.9,.56,9760,"",,,,"",33.9,.2,15188,"",.5,.13,148,"",,,,"",42.3,,25096,""
"2017","W","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",.1,.63,134,"",,,,"",,,,"*",,,,"",,,,"",.1,,134,"*"
"2017","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",18,.58,23152,"",,,,"",2.4,.65,3408,"",1.8,.66,2627,"",,,,"*",22.2,,29187,"*"
"2017","W","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",26.3,.56,32393,"",,,,"",12.9,.61,17234,"",8.1,.6,10721,"",,,,"*",47.3,,60348,"*"
"2017","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",.4,.41,392,"",,,,"",.1,.33,68,"",.1,.63,127,"",,,,"",.6,,587,""
"2017","W","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","SILVERGRAY ROCKFISH","SLGR",5.3,.39,4606,"",,,,"",1.8,.18,740,"",.1,.27,30,"",,,,"",7.2,,5376,""
"2017","W","GRND","ROCK","SPLITNOSE ROCKFISH","SNOS",2.3,.26,1296,"",,,,"",0,.45,2,"",0,.74,11,"",,,,"",2.3,,1309,""
"2017","W","GRND","ROCK","NOM. SHORTRAKER ROCKFISH","SRK1",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","SHORTRAKER ROCKFISH","SRKR",3.3,.56,3990,"",,,,"",.8,.67,1223,"",1,.54,1200,"",,,,"*",5.1,,6413,"*"
"2017","W","GRND","ROCK","SHORTSPINE THORNYHEAD","SSPN",62.8,.89,123576,"",,,,"",9.5,.66,13763,"",2.7,.83,4881,"",,,,"*",75,,142220,"*"
"2017","W","GRND","ROCK","UNSP. ROCKFISH","URCK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","WIDOW ROCKFISH","WDOW",9.7,.41,8866,"",,,,"",,,,"*",12.4,.03,740,"",,,,"",22.1,,9606,"*"
"2017","W","GRND","ROCK","NOM. WIDOW ROCKFISH","WDW1",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","NOM. YELLOWEYE ROCKFISH","YEY1",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","GRND","ROCK","YELLOWEYE ROCKFISH","YEYE",.3,.51,368,"",,,,"*",.5,.88,923,"",,,,"*",,,,"",.8,,1291,"*"
"2017","W","GRND","ROCK","YELLOWMOUTH ROCKFISH","YMTH",0,.39,37,"",,,,"",0,.32,1,"",0,.73,8,"",,,,"",0,,46,""
"2017","W","GRND","ROCK","NOM. YELLOWTAIL ROCKFISH","YTR1",19.5,.44,19052,"",,,,"*",.7,.56,849,"",,,,"",,,,"",20.2,,19901,"*"
"2017","W","GRND","ROCK","YELLOWTAIL ROCKFISH","YTRK",187.1,.45,187508,"",,,,"",543.9,.15,174499,"",38,.05,4349,"",,,,"",769,,366356,""
"2017","W","GRND","ROND","LINGCOD","LCOD",188.8,1.07,443516,"",.2,2.35,1106,"",8.1,.9,16133,"",.7,1.15,1763,"",,,,"*",197.8,,462518,"*"
"2017","W","GRND","ROND","PACIFIC COD","PCOD",268.5,.5,294765,"",,,,"*",1.6,.51,1767,"",.2,.44,184,"",,,,"",270.3,,296716,"*"
"2017","W","GRND","ROND","WALLEYE POLLOCK","PLCK",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","GRND","ROND","PACIFIC WHITING","PWHT",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","GRND","ROND","SABLEFISH","SABL",459.6,5.47,5545124,"",,,,"",211.1,3.86,1795192,"",155,5.3,1812835,"",,,,"*",825.7,,9153151,"*"
"2017","W","HMSP","....","BLUE SHARK","BSRK",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","HMSP","....","COMMON THRESHER SHARK","TSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","HMSP","TUNA","ALBACORE","ALBC",23.8,2.92,153693,"",4.9,1.17,12575,"",3774.6,1.9,15846835,"",1388.5,2.44,7469197,"",,,,"*",5191.8,,23482300,"*"
"2017","W","OTHR","....","EULACHON","EULC",,,,"",,,,"",,,,"",,,,"*",,,,"*",0,,0,"*"
"2017","W","OTHR","....","MISC. FISH/ANIMALS","MISC",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","OTHR","....","MISC. FISH","MSC2",,,,"",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2017","W","OTHR","....","UNSP. OCTOPUS","OCTP",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2017","W","OTHR","....","PACIFIC HALIBUT","PHLB",179.9,5.65,2239528,"",9.7,5.86,125797,"",52.2,4.92,566187,"",26.2,5.1,294509,"",6.2,5.7,77410,"",274.2,,3303431,""
"2017","W","OTHR","....","UNSP. SCULPIN","SCLP",.2,.67,250,"",,,,"",,,,"",,,,"",,,,"",.2,,250,""
"2017","W","OTHR","....","UNSP. SHAD","SHAD",,,,"",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","OTHR","....","UNSP. SMELT","SMLT",,,,"*",,,,"*",,,,"*",,,,"",,,,"*",0,,0,"*"
"2017","W","OTHR","....","UNSP. SQUID","SQID",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","OTHR","....","UNSP. HAGFISH","UHAG",41.7,.89,81300,"",,,,"*",,,,"*",,,,"*",,,,"",41.7,,81300,"*"
"2017","W","OTHR","....","UNSP. SHARK","USRK",,,,"",,,,"",1.3,.25,696,"",,,,"*",,,,"",1.3,,696,"*"
"2017","W","OTHR","ECHN","OTHER SEA URCHINS","OURC",156.2,1.74,599535,"",8.4,1.89,35150,"",,,,"",,,,"",,,,"*",164.6,,634685,"*"
"2017","W","OTHR","ECHN","RED SEA URCHIN","RURC",231.6,1.54,785855,"",19.5,1.89,81196,"",,,,"",,,,"",,,,"",251.1,,867051,""
"2017","W","OTHR","ECHN","UNSP. SEA CUCUMBERS","USCU",187.6,4.99,2064079,"",75.4,5,832284,"",,,,"",,,,"",1.9,5.05,21566,"",264.9,,2917929,""
"2017","W","OTHR","STRG","WHITE STURGEON","WSTG",,,,"*",2.9,4.06,25896,"",10,3.26,72027,"",11.7,3.25,84011,"",,,,"*",24.6,,181934,"*"
"2017","W","SAMN","....","CHINOOK SALMON","CHNK",342.2,4.05,3058440,"",701.6,3,4639651,"",380.3,4.96,4159703,"",283.9,3.65,2283620,"",98.1,3.34,721853,"",1806.1,,14863267,""
"2017","W","SAMN","....","CHUM SALMON","CHUM",1647,.95,3459874,"",3966.6,.87,7590047,"",54.5,.81,96790,"",353.1,.68,527201,"",286.6,.98,617036,"",6307.8,,12290948,""
"2017","W","SAMN","....","COHO SALMON","COHO",183.1,2.13,861763,"",328.9,2.17,1570875,"",304.4,1.9,1273797,"",21.6,2.01,95705,"",102.8,2.07,470131,"",940.8,,4272271,""
"2017","W","SAMN","....","PINK SALMON","PINK",224.8,.35,173158,"",7.9,.27,4759,"",0,.07,1,"",,,,"*",26.6,.52,30720,"",259.3,,208638,"*"
"2017","W","SAMN","....","SOCKEYE SALMON","SOCK",22.2,2.4,117260,"",8.4,2.91,54054,"",,,,"*",2.2,3.47,16882,"",18.6,2.88,118227,"",51.4,,306423,"*"
"2017","W","SAMN","....","STEELHEAD","STLH",11.4,2.58,64819,"",11.6,2.45,62447,"",61.8,2.29,312428,"",5.3,1.32,15497,"",.9,1.69,3321,"",91,,458512,""
"2017","W","SHLL","CLAM","BUTTER CLAM","BCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2017","W","SHLL","CLAM","BASKET COCKLE","CKLE",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","SHLL","CLAM","GEODUCK","GDUK",,,,"*",1558.4,13.12,45074119,"",,,,"",,,,"",285.4,12.61,7935918,"",1843.8,,53010037,"*"
"2017","W","SHLL","CLAM","HORSE CLAMS","HCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2017","W","SHLL","CLAM","NATIVE LITTLENECK","LCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","SHLL","CLAM","MANILA CLAM","MCLM",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2017","W","SHLL","CLAM","RAZOR CLAM","RCLM",,,,"",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","SHLL","CLAM","UNSP. CLAM","UCLM",,,,"",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2017","W","SHLL","CLAM","VARNISH CLAM","VCLM",,,,"",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2017","W","SHLL","OYST","PACIFIC OYSTER","PSTR",,,,"*",,,,"*",,,,"",,,,"",,,,"*",0,,0,"*"
"2017","W","SHLL","SCAL","OTHER SCALLOP","OSCL",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","SRMP","....","UNSP. BAIT SHRIMP","BSRM",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2017","W","SRMP","....","OTHER SHRIMP","OSRM",63.3,2.34,326988,"",5.3,3.88,45482,"",,,,"",,,,"",,,,"*",68.6,,372470,"*"
"2017","W","SRMP","....","PACIFIC PINK SHRIMP","PSHP",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2017","W","SRMP","....","SPOTTED PRAWN","SPRW",128,9.46,2670730,"",30.2,9.92,660518,"",10.1,3.72,83080,"",,,,"",5.5,9.21,111926,"",173.8,,3526254,""
"2017","W","XXXX SUBTOTAL","","WITHHELD FOR CONFIDENTIALITY**","",516.1,,6609509,"",478.6,,2066694,"",59656.8,,11451681,"",3753.3,,816788,"",221.5,,529858,"",64626.3,,21474530,""
"2018","W","CPEL","....","PACIFIC HERRING","PHRG",,,,"",182.5,.34,136448,"",,,,"*",,,,"",,,,"*",182.5,,136448,"*"
"2018","W","CPEL","WETF","CHUB MACKEREL","CMCK",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","CPEL","WETF","JACK MACKEREL","JMCK",,,,"",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","CPEL","WETF","NORTHERN ANCHOVY","NANC",,,,"",,,,"",,,,"*",,,,"",,,,"*",0,,0,"*"
"2018","W","CPEL","WETF","PACIFIC SARDINE","PSDN",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","CRAB","....","DUNGENESS CRAB","DCRB",2970.4,4.66,30512017,"",435.5,5.08,4876136,"",1756.2,4.1,15866656,"",77,5.7,968503,"",5871.7,3.53,45663162,"",11110.8,,97886474,""
"2018","W","GRND","FLAT","ARROWTOOTH FLOUNDER","ARTH",7.7,.1,1643,"",,,,"*",,,,"*",,,,"*",,,,"",7.7,,1643,"*"
"2018","W","GRND","FLAT","DOVER SOLE","DOVR",404.7,.44,396810,"",,,,"",4.9,.29,3058,"",,,,"*",0,.42,31,"",409.6,,399899,"*"
"2018","W","GRND","FLAT","ENGLISH SOLE","EGLS",41.8,.32,29704,"",,,,"",,,,"*",,,,"",,,,"",41.8,,29704,"*"
"2018","W","GRND","FLAT","PETRALE SOLE","PTRL",435.7,1.14,1098624,"",,,,"",4.8,.87,9276,"",.6,.8,994,"",,,,"*",441.1,,1108894,"*"
"2018","W","GRND","FLAT","REX SOLE","REX",43.4,.34,32490,"",,,,"",,,,"*",,,,"*",,,,"",43.4,,32490,"*"
"2018","W","GRND","FLAT","ROCK SOLE","RSOL",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","FLAT","SAND SOLE","SSOL",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","FLAT","UNSP. SANDDABS","UDAB",,,,"*",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","FLAT","UNSP. FLATFISH","UFLT",10.9,.31,7360,"",,,,"",,,,"*",,,,"",,,,"",10.9,,7360,"*"
"2018","W","GRND","MGRN","BIG SKATE","BSKT",5.5,.39,4675,"",,,,"",,,,"*",,,,"*",,,,"",5.5,,4675,"*"
"2018","W","GRND","MGRN","SPINY DOGFISH","DSRK",,,,"*",,,,"*",,,,"*",,,,"*",,,,"",0,,0,"*"
"2018","W","GRND","MGRN","LONGNOSE SKATE","LSKT",72.1,.35,55890,"",,,,"",10.1,.25,5644,"",,,,"*",,,,"*",82.2,,61534,"*"
"2018","W","GRND","MGRN","SPOTTED RATFISH","RATF",,,,"*",,,,"",,,,"*",,,,"*",,,,"",0,,0,"*"
"2018","W","GRND","MGRN","SOUPFIN SHARK","SSRK",,,,"",,,,"",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","MGRN","UNSP. SKATE","USKT",65.4,.39,55610,"",,,,"",,,,"",,,,"*",9.7,.19,4022,"",75.1,,59632,"*"
"2018","W","GRND","ROCK","AURORA ROCKFISH","ARRA",1.4,.21,662,"",,,,"",0,.64,38,"",0,.57,38,"",,,,"*",1.4,,738,"*"
"2018","W","GRND","ROCK","BOCACCIO","BCAC",1.6,.16,572,"",,,,"*",,,,"*",,,,"*",,,,"",1.6,,572,"*"
"2018","W","GRND","ROCK","BLACKGILL ROCKFISH","BLGL",0,.73,22,"",,,,"",0,.52,2,"",,,,"*",,,,"",0,,24,"*"
"2018","W","GRND","ROCK","NOM. BLACK ROCKFISH","BLK1",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","GRND","ROCK","BLACKSPOTTED ROCKFISH","BSPR",.3,.62,466,"",,,,"",.1,.56,85,"",.2,.7,254,"",,,,"",.6,,805,""
"2018","W","GRND","ROCK","CHILIPEPPER ROCKFISH","CLPR",,,,"",,,,"",,,,"",,,,"*",,,,"",0,,0,"*"
"2018","W","GRND","ROCK","NOM. CANARY ROCKFISH","CNR1",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","GRND","ROCK","CANARY ROCKFISH","CNRY",13,.55,15768,"",,,,"*",143.7,.1,33081,"",.2,.99,472,"",,,,"*",156.9,,49321,"*"
"2018","W","GRND","ROCK","DARKBLOTCHED ROCKFISH","DBRK",5.4,.53,6357,"",,,,"",17.5,.1,4015,"",.3,.65,454,"",,,,"*",23.2,,10826,"*"
"2018","W","GRND","ROCK","GREENSPOTTED ROCKFISH","GSPT",,,,"*",,,,"*",,,,"",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","ROCK","GREENSTRIPED ROCKFISH","GSRK",.2,.41,202,"",,,,"*",,,,"*",,,,"*",.1,.49,108,"",.3,,310,"*"
"2018","W","GRND","ROCK","LONGSPINE THORNYHEAD","LSPN",4.3,.38,3612,"",,,,"",.7,.37,564,"",0,.93,13,"",.2,.52,189,"",5.2,,4378,""
"2018","W","GRND","ROCK","NOR. UNSP. SHELF ROCKFISH","NUSF",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","GRND","ROCK","NOR. UNSP. NEAR-SHORE ROCKFISH","NUSR",,,,"*",,,,"",,,,"",,,,"",,,,"*",0,,0,"*"
"2018","W","GRND","ROCK","PACIFIC OCEAN PERCH","POP",10.2,.42,9410,"",,,,"*",23.2,.1,5122,"",.1,.75,126,"",,,,"",33.5,,14658,"*"
"2018","W","GRND","ROCK","QUILLBACK ROCKFISH","QLBK",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","ROCK","NOM. ROUGHEYE + BLACKSPOTTED","RBR1",.6,.57,745,"",,,,"",,,,"",,,,"",,,,"",.6,,745,""
"2018","W","GRND","ROCK","REDBANDED ROCKFISH","RDBD",12.7,.56,15706,"",,,,"",1.7,.56,2112,"",1.6,.79,2852,"",.9,.68,1418,"",16.9,,22088,""
"2018","W","GRND","ROCK","REDSTRIPE ROCKFISH","REDS",0,.18,9,"",,,,"",,,,"*",,,,"",0,.43,4,"",0,,13,"*"
"2018","W","GRND","ROCK","ROUGHEYE ROCKFISH","REYE",25.6,.6,33990,"",,,,"",7.6,.62,10421,"",4.6,.71,7143,"",2.5,.81,4542,"",40.3,,56096,""
"2018","W","GRND","ROCK","ROSETHORN ROCKFISH","RSTN",.5,.33,345,"",,,,"",0,.47,22,"",,,,"*",.1,.52,62,"",.6,,429,"*"
"2018","W","GRND","ROCK","NOM. SHORTBELLY ROCKFISH","SBL1",,,,"*",,,,"*",,,,"*",,,,"",,,,"",0,,0,"*"
"2018","W","GRND","ROCK","SHARPCHIN ROCKFISH","SHRP",,,,"*",,,,"",,,,"",,,,"",,,,"",0,,0,"*"
